,Rk,Player,Pos,Age,Tm,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
69,70,Jose Calderon,PG,31,TOT,73,58,30.325,4.375,8.625,0.5,1.8,3.75,0.48,2.525,4.9,0.52,0.61,0.95,1.075,0.9,0.25,2.175,2.45,6.925,0.9,0.1,1.75,1.425,11.4,1301.75,18.6,0.63,0.433,0.123,1.0,8.57,4.7,37.92,1.55,0.28,16.23,16.48,,3.95,0.55,4.45,0.165,,3.975,-1.05,2.925,1.65
70,71,Marcus Camby,PF,38,NYK,24,4,10.4,0.7,2.2,.321,0.0,0.0,,0.7,2.2,.321,.321,0.3,0.8,.421,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,1.8,250,8.6,.342,.000,.358,10.9,27.1,18.7,8.1,1.5,4.8,19.6,14.3,,-0.4,0.4,0.0,.007,,-4.8,1.2,-3.6,-0.1
71,72,DeMarre Carroll,SF,26,UTA,66,12,16.8,2.3,4.9,.460,0.3,1.1,.286,2.0,3.8,.508,.491,1.1,1.5,.765,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,6.0,1111,15.5,.535,.216,.302,9.1,10.8,9.9,8.7,2.8,1.7,8.5,16.4,,2.0,1.1,3.1,.134,,0.4,0.9,1.3,0.9
72,73,Matt Carroll,SG,32,CHA,1,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,2.9,,,,0.0,0.0,0.0,23.4,0.0,0.0,,0.0,,0.0,0.0,0.0,.029,,-6.8,-3.2,-10.0,0.0
73,74,Vince Carter,SF,36,DAL,81,3,25.8,4.6,10.6,.435,2.0,4.9,.406,2.6,5.6,.461,.530,2.2,2.8,.816,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,13.4,2093,17.8,.571,.467,.261,3.1,14.4,8.9,15.0,1.8,1.6,10.0,23.1,,3.9,2.0,6.0,.137,,2.7,0.3,3.1,2.6
74,75,Omri Casspi,SF,24,CLE,43,1,11.7,1.5,3.7,.394,0.6,1.8,.329,0.9,2.0,.452,.472,0.5,1.0,.537,0.5,2.2,2.7,0.7,0.6,0.3,0.5,1.0,4.0,503,12.9,.486,.475,.256,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,,0.1,0.6,0.7,.064,,-0.8,0.7,-0.1,0.2
75,76,Mario Chalmers,PG,26,MIA,77,77,26.9,2.9,6.9,.429,1.6,3.9,.409,1.4,3.0,.456,.545,1.2,1.5,.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,8.6,2068,13.3,.576,.569,.212,1.2,8.6,5.1,19.4,3.0,0.5,17.1,16.1,,2.6,2.5,5.2,.120,,-0.5,0.9,0.4,1.3
76,77,Tyson Chandler,C,30,NYK,66,66,32.8,3.9,6.1,.638,0.0,0.0,,3.9,6.1,.638,.638,2.7,3.9,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,10.4,2164,18.9,.671,.000,.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,,6.7,2.6,9.3,.207,,1.5,-0.3,1.3,1.8
77,78,Wilson Chandler,PF,25,DEN,43,8,25.1,4.9,10.6,.462,1.2,2.9,.413,3.7,7.7,.480,.519,2.0,2.6,.793,1.0,4.0,5.1,1.3,1.0,0.3,1.4,2.8,13.0,1079,16.6,.556,.277,.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,,1.8,1.3,3.1,.137,,0.7,-0.1,0.5,0.7
78,79,Josh Childress,SF,29,BRK,14,0,7.1,0.4,1.5,.286,0.1,0.2,.333,0.4,1.3,.278,.310,0.1,0.1,.500,0.4,0.6,1.1,0.4,0.1,0.1,0.0,0.2,1.0,100,7.0,.320,.143,.095,7.0,10.7,8.9,7.3,1.1,1.5,0.0,10.1,,0.0,0.1,0.1,.029,,-2.7,-0.6,-3.3,0.0
79,80,Earl Clark,PF,25,LAL,59,36,23.1,2.9,6.5,.440,0.6,1.8,.337,2.3,4.8,.479,.486,0.9,1.3,.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,7.3,1363,12.4,.510,.269,.197,6.8,19.1,13.1,7.4,1.3,2.3,12.9,15.7,,0.7,1.5,2.3,.080,,-1.2,0.5,-0.7,0.4
80,81,Victor Claver,SF,24,POR,49,16,16.6,1.5,3.9,.392,0.5,1.8,.287,1.0,2.1,.480,.458,0.3,0.6,.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,3.8,812,7.0,.462,.460,.159,4.4,12.8,8.5,7.9,1.7,1.1,17.5,13.9,,-0.6,0.5,-0.1,-0.005,,-3.6,0.0,-3.7,-0.3
81,82,Norris Cole,PG,24,MIA,80,4,19.9,2.2,5.3,.421,0.4,1.2,.357,1.8,4.1,.440,.462,0.7,1.0,.650,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,5.6,1590,7.9,.483,.231,.188,1.5,8.2,5.0,15.2,1.9,0.4,18.4,17.0,,-0.8,1.4,0.6,.019,,-4.3,-0.6,-4.9,-1.2
82,83,Jason Collins,C,34,TOT,38,9,9.6,0.225,0.875,0.25,0.0,0.0,,0.225,0.875,0.25,0.25,0.475,0.575,0.85,0.425,1.1,1.45,0.25,0.3,0.475,0.4,2.025,0.925,205.5,2.95,0.39,0.0,0.768,4.67,12.78,8.72,3.95,1.75,3.83,26.3,7.5,,-0.1,0.275,0.175,0.032,,-8.35,2.35,-6.025,-0.2
83,84,Darren Collison,PG,25,DAL,81,47,29.3,4.2,8.9,.471,0.6,1.7,.353,3.6,7.3,.498,.504,3.0,3.4,.880,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,2372,16.3,.575,.188,.380,1.5,8.7,5.1,26.8,2.2,0.3,17.0,19.6,,4.0,1.7,5.6,.114,,0.4,-0.3,0.1,1.3
84,85,Nick Collison,C,32,OKC,81,2,19.5,2.2,3.7,.595,0.0,0.0,.000,2.2,3.6,.603,.595,0.7,1.0,.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,1583,13.6,.624,.014,.264,9.6,14.2,12.1,11.3,1.7,1.4,17.3,11.5,,3.2,2.1,5.2,.158,,-0.2,1.1,0.9,1.2
85,86,Mike Conley,PG,25,MEM,80,80,34.5,5.2,11.8,.440,1.3,3.7,.362,3.9,8.1,.476,.497,2.9,3.5,.830,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,2757,18.3,.549,.312,.300,1.8,7.9,4.8,29.5,3.4,0.7,15.1,21.0,,5.1,4.7,9.9,.172,,2.3,2.3,4.6,4.6
86,87,Will Conroy,PG,30,MIN,4,0,5.0,0.0,2.3,.000,0.0,0.8,.000,0.0,1.5,.000,.000,0.3,0.5,.500,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,20,-15.2,.051,.333,.222,5.5,0.0,2.9,0.0,0.0,0.0,0.0,22.1,,-0.2,0.0,-0.2,-0.433,,-16.4,-8.5,-24.9,-0.1
87,88,Daequan Cook,SG,25,TOT,49,1,9.025,1.025,3.425,0.3,0.55,1.85,0.29,0.525,1.55,0.33,0.38,0.175,0.25,0.74,0.15,1.075,1.225,0.4,0.2,0.15,0.325,0.525,2.8,289.5,5.65,0.4,0.545,0.072,1.73,14.38,7.97,6.55,0.88,1.23,7.95,19.25,,-0.45,0.275,-0.175,-0.022,,-3.6,-1.375,-5.0,-0.225
88,89,Chris Copeland,PF,28,NYK,56,13,15.4,3.3,6.8,.479,1.1,2.5,.421,2.2,4.3,.513,.557,1.1,1.5,.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,862,16.8,.583,.368,.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,,1.5,0.6,2.1,.117,,1.1,-1.6,-0.5,0.3
89,90,DeMarcus Cousins,C,22,SAC,75,74,30.5,6.4,13.8,.465,0.1,0.3,.182,6.4,13.5,.471,.467,4.2,5.6,.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,17.1,2289,20.2,.524,.021,.408,10.9,27.0,18.7,15.3,2.4,1.9,15.5,28.1,,2.0,2.3,4.4,.092,,0.7,-0.5,0.2,1.2
90,91,Jamal Crawford,SG,32,LAC,76,0,29.3,5.9,13.4,.438,2.0,5.2,.376,3.9,8.2,.477,.511,2.8,3.3,.871,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,16.5,2230,16.8,.558,.390,.244,1.2,5.6,3.4,14.4,1.9,0.5,11.5,26.0,,3.7,1.7,5.4,.116,,2.3,-1.3,1.0,1.7
91,92,Jordan Crawford,SG,24,TOT,70,14,23.45,3.95,9.55,0.41,1.1,3.275,0.33,2.85,6.3,0.46,0.47,1.75,2.2,0.81,0.575,2.35,2.875,2.975,0.5,0.1,1.875,1.575,10.75,1000.0,13.125,0.51,0.342,0.229,2.83,11.3,7.12,21.95,1.15,0.32,15.25,24.48,,0.1,0.95,1.075,0.048,,-0.45,-1.375,-1.9,0.2
92,93,Jae Crowder,SF,22,DAL,78,16,17.3,1.8,4.7,.384,0.8,2.5,.328,1.0,2.2,.446,.470,0.6,0.9,.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,5.0,1353,10.2,.491,.523,.199,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,,0.2,1.3,1.5,.055,,-1.9,0.9,-1.0,0.3
93,94,Dante Cunningham,PF,25,MIN,80,9,25.1,3.9,8.4,.468,0.0,0.1,.000,3.9,8.3,.472,.468,0.8,1.3,.650,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,8.7,2010,13.3,.485,.009,.154,7.8,15.6,11.6,5.7,2.2,1.5,7.3,17.2,,1.1,2.4,3.5,.084,,-1.8,0.4,-1.4,0.3
94,95,Jared Cunningham,SG,21,DAL,8,0,3.3,0.8,1.8,.429,0.3,0.4,.667,0.5,1.4,.364,.500,0.3,0.3,1.000,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.4,2.0,26,14.8,.538,.214,.143,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,,0.0,0.0,0.0,.033,,0.4,-1.9,-1.5,0.0
95,96,Eddy Curry,C,30,DAL,2,0,12.5,2.0,4.0,.500,0.0,0.0,,2.0,4.0,.500,.500,0.5,2.0,.250,1.0,1.0,2.0,0.0,0.0,0.0,1.5,3.5,4.5,25,-0.2,.461,.000,.500,9.1,8.7,8.9,0.0,0.0,0.0,23.5,23.3,,-0.1,0.0,-0.1,-0.146,,-11.2,-3.7,-14.9,-0.1
96,97,Stephen Curry,PG,24,GSW,78,78,38.2,8.0,17.8,.451,3.5,7.7,.453,4.5,10.1,.449,.549,3.4,3.7,.900,0.8,3.3,4.0,6.9,1.6,0.2,3.1,2.5,22.9,2983,21.3,.589,.432,.210,2.3,9.1,5.8,31.1,2.1,0.3,13.7,26.4,,8.4,2.8,11.2,.180,,5.3,0.1,5.4,5.6
97,98,Samuel Dalembert,C,31,MIL,47,23,16.3,2.9,5.4,.542,0.0,0.0,1.000,2.9,5.4,.540,.543,0.8,1.2,.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,6.7,765,18.6,.565,.004,.217,14.2,24.9,19.4,4.5,1.1,5.1,15.5,18.7,,0.9,1.2,2.2,.137,,-0.8,0.2,-0.6,0.3
98,99,Marquis Daniels,SF,32,MIL,59,33,18.4,2.2,5.9,.376,0.3,1.2,.278,1.9,4.7,.401,.405,0.7,0.9,.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,5.5,1085,9.2,.432,.205,.154,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,,-0.6,1.1,0.5,.023,,-3.5,0.6,-2.9,-0.2
99,100,Anthony Davis,PF,19,NOH,64,60,28.8,5.5,10.6,.516,0.0,0.1,.000,5.5,10.5,.521,.516,2.6,3.5,.751,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,13.5,1846,21.7,.559,.009,.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,,3.7,2.4,6.1,.159,,1.8,0.7,2.5,2.1
100,101,Ed Davis,C-PF,23,TOT,81,28,18.625,2.875,5.375,0.53,0.0,0.0,,2.875,5.375,0.53,0.53,1.2,2.0,0.6,1.8,3.55,5.3,0.6,0.475,1.1,0.7,2.325,6.9,951.5,17.575,0.55,0.0,0.39,11.32,22.8,16.98,5.08,1.25,5.3,9.93,17.02,,1.65,1.5,3.225,0.168,,-0.875,0.975,0.1,0.525
101,102,Glen Davis,PF,27,ORL,34,33,31.3,6.3,14.1,.448,0.0,0.1,.000,6.3,14.0,.450,.448,2.5,3.4,.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1,1064,15.0,.483,.004,.245,5.8,20.3,13.1,11.3,1.6,1.5,10.8,25.4,,-0.1,0.9,0.8,.035,,-1.6,-0.3,-1.9,0.0
102,103,Austin Daye,SF,24,TOT,55,0,12.0,1.6,3.75,0.43,0.7,1.825,0.41,0.9,1.95,0.46,0.53,0.475,0.6,0.74,0.275,1.875,2.15,0.775,0.275,0.425,0.5,1.475,4.4,420.0,13.025,0.55,0.483,0.159,2.53,19.08,10.65,10.22,1.23,2.85,11.57,17.52,,0.425,0.575,1.05,0.12,,-0.675,1.3,0.6,0.3
103,104,Nando De Colo,SG,25,SAS,72,6,12.8,1.5,3.3,.436,0.4,1.1,.378,1.0,2.2,.465,.500,0.5,0.6,.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,3.8,920,11.1,.530,.340,.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,,0.0,1.4,1.3,.070,,-2.4,1.2,-1.2,0.2
104,105,Carlos Delfino,SF,30,HOU,67,5,25.2,3.7,9.3,.405,2.4,6.3,.375,1.4,3.0,.467,.532,0.7,0.8,.857,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,10.6,1689,13.3,.549,.679,.090,1.2,13.4,7.4,12.5,2.0,0.4,10.0,18.6,,2.0,1.5,3.5,.101,,1.1,0.3,1.4,1.5
105,106,Luol Deng,SF,27,CHI,75,75,38.7,6.2,14.6,.426,1.0,3.1,.322,5.2,11.5,.455,.461,3.1,3.8,.816,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,16.5,2903,15.1,.508,.213,.258,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,,3.0,3.3,6.3,.105,,1.0,-0.3,0.8,2.0
106,107,Justin Dentmon,PG,27,DAL,2,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-19.4,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,,0.0,0.0,0.0,-0.571,,-15.7,-8.9,-24.7,0.0
107,108,DeMar DeRozan,SG,23,TOR,82,82,36.7,6.7,15.0,.445,0.4,1.5,.283,6.3,13.5,.463,.459,4.3,5.2,.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1,3013,14.7,.523,.097,.347,1.9,10.9,6.3,12.0,1.3,0.6,9.6,24.2,,3.1,1.6,4.7,.075,,-0.2,-1.2,-1.4,0.4
108,109,Boris Diaw,PF,30,SAS,75,20,22.8,2.4,4.4,.539,0.4,1.0,.385,2.0,3.4,.587,.584,0.6,0.9,.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,5.8,1709,11.9,.603,.235,.196,4.7,12.0,8.6,15.0,1.6,1.1,18.9,12.0,,2.2,2.3,4.4,.124,,-0.7,1.5,0.8,1.2
109,110,DeSagana Diop,C,31,CHA,22,1,10.3,0.4,1.2,.296,0.0,0.0,.000,0.4,1.2,.308,.296,0.0,0.0,.000,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,0.7,226,6.6,.292,.037,.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,,-0.3,0.2,-0.1,-0.017,,-5.2,0.5,-4.7,-0.2
110,111,Keyon Dooling,PG,32,MEM,7,0,11.7,1.4,3.0,.476,0.7,1.7,.417,0.7,1.3,.556,.595,0.9,1.0,.857,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,4.4,82,11.2,.644,.571,.333,0.0,1.5,0.7,15.6,0.7,0.0,17.2,16.4,,0.2,0.1,0.2,.128,,-1.2,-0.2,-1.4,0.0
111,112,Toney Douglas,PG,26,TOT,71,0,17.75,2.45,6.05,0.42,1.1,2.825,0.38,1.425,3.2,0.44,0.51,0.925,1.0,0.95,0.5,1.575,2.025,2.3,1.15,0.0,1.1,1.975,6.95,738.5,14.425,0.54,0.468,0.163,3.12,10.15,6.57,20.48,3.35,0.2,15.23,18.88,,0.85,0.575,1.425,0.098,,-0.625,0.95,0.4,0.35
112,113,Chris Douglas-Roberts,SG,26,DAL,6,0,10.5,0.8,2.3,.357,0.0,0.7,.000,0.8,1.7,.500,.357,1.2,1.7,.700,0.0,0.8,0.8,0.7,0.3,0.0,0.2,0.7,2.8,63,8.3,.462,.286,.714,0.0,8.7,4.4,8.9,1.6,0.0,5.2,14.0,,0.0,0.0,0.1,.041,,-3.9,0.2,-3.8,0.0
113,114,Goran Dragic,PG,26,PHO,77,77,33.5,5.2,11.8,.443,1.1,3.6,.319,4.1,8.2,.497,.491,3.2,4.2,.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,14.7,2581,17.5,.540,.305,.360,2.6,8.0,5.2,35.7,2.5,0.8,16.8,21.7,,4.1,1.6,5.7,.106,,1.7,-0.3,1.4,2.2
114,115,Andre Drummond,C,19,DET,60,10,20.7,3.5,5.7,.608,0.0,0.0,.500,3.5,5.7,.609,.610,1.0,2.7,.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9,1243,21.6,.578,.006,.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,,2.2,2.3,4.5,.172,,1.0,1.5,2.5,1.4
115,116,Jared Dudley,SF,27,PHO,79,50,27.5,4.0,8.5,.468,1.3,3.4,.391,2.6,5.0,.520,.547,1.6,2.1,.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,10.9,2170,14.9,.582,.405,.242,4.1,8.9,6.4,14.9,1.8,0.3,12.0,17.2,,3.9,0.9,4.8,.106,,1.0,-0.4,0.6,1.5
116,117,Chris Duhon,PG,30,LAL,46,9,17.8,1.0,2.7,.382,0.7,2.0,.363,0.3,0.7,.438,.516,0.1,0.3,.462,0.2,1.2,1.5,2.9,0.4,0.0,0.9,1.2,2.9,820,8.0,.517,.740,.106,1.5,7.5,4.6,22.8,1.2,0.1,23.7,9.2,,0.6,0.4,1.0,.056,,-2.4,-0.5,-2.9,-0.2
117,118,Tim Duncan*,C,36,SAS,69,69,30.1,7.1,14.1,.502,0.0,0.1,.286,7.1,14.0,.504,.503,3.6,4.3,.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,17.8,2078,24.4,.554,.007,.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,,3.4,4.9,8.3,.191,,2.4,2.9,5.3,3.8
118,119,Mike Dunleavy,SF,32,MIL,75,3,25.9,3.7,8.3,.442,1.7,4.0,.428,2.0,4.3,.455,.545,1.4,1.7,.820,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,10.5,1943,13.6,.577,.479,.205,1.7,14.9,8.0,11.5,1.0,1.3,11.7,17.3,,2.7,1.7,4.4,.109,,0.5,-0.2,0.4,1.2
119,120,Kevin Durant,SF,24,OKC,81,81,38.5,9.0,17.7,.510,1.7,4.1,.416,7.3,13.6,.539,.559,8.4,9.3,.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1,3119,28.3,.647,.233,.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,,13.6,5.3,18.9,.291,,7.6,1.7,9.3,8.9
120,121,Devin Ebanks,SF,23,LAL,19,3,10.4,1.3,3.8,.329,0.3,1.2,.273,0.9,2.7,.353,.370,0.6,0.7,.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,3.4,197,6.3,.411,.301,.192,5.7,16.9,11.5,7.8,0.8,0.4,12.2,20.4,,-0.2,0.1,-0.1,-0.025,,-5.3,-2.5,-7.7,-0.3
121,122,Wayne Ellington,SG,25,TOT,78,21,22.5,3.125,7.3,0.43,1.25,3.275,0.39,1.875,4.025,0.46,0.52,1.025,1.15,0.91,0.35,2.0,2.35,1.4,0.65,0.05,0.775,1.05,8.55,1076.75,12.45,0.55,0.452,0.145,1.75,10.47,5.93,10.15,1.43,0.15,9.15,16.93,,1.475,0.625,2.075,0.093,,0.075,-0.6,-0.525,0.4
122,123,Monta Ellis,SG,27,MIL,82,82,37.5,7.3,17.5,.416,1.1,4.0,.287,6.1,13.5,.454,.448,3.5,4.6,.773,0.5,3.3,3.9,6.0,2.1,0.4,3.1,2.0,19.2,3076,16.2,.493,.228,.260,1.5,9.8,5.5,27.1,2.8,0.9,13.7,26.3,,1.2,3.3,4.6,.071,,0.3,0.3,0.6,2.1
123,124,Kim English,SG,24,DET,41,0,9.9,1.0,2.7,.375,0.3,1.2,.280,0.7,1.5,.452,.438,0.5,0.7,.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2.9,407,7.9,.477,.446,.259,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,,0.0,0.2,0.2,.021,,-4.0,-0.2,-4.2,-0.2
124,125,Jeremy Evans,PF,25,UTA,37,0,5.8,0.7,1.2,.614,0.0,0.0,.000,0.7,1.2,.628,.614,0.6,0.9,.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2.0,215,19.9,.641,.023,.750,14.0,17.6,15.8,8.0,2.0,4.8,12.0,14.1,,0.7,0.3,0.9,.208,,0.9,1.3,2.2,0.2
125,126,Reggie Evans,PF,32,BRK,80,56,24.6,1.6,3.3,.479,0.0,0.0,,1.6,3.3,.479,.479,1.4,2.8,.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,4.5,1967,12.8,.506,.000,.851,15.5,38.0,26.7,3.2,2.0,0.5,23.6,11.0,,0.8,3.5,4.3,.105,,-1.7,0.0,-1.7,0.1
126,127,Tyreke Evans,SG,23,SAC,65,61,31.0,5.6,11.8,.478,0.7,2.0,.338,4.9,9.7,.508,.508,3.2,4.2,.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,2016,18.1,.558,.174,.354,3.1,13.5,8.2,19.0,2.3,1.0,12.6,22.3,,3.6,0.8,4.4,.105,,2.0,-0.2,1.8,1.9
127,128,Festus Ezeli,C,23,GSW,78,41,14.4,0.9,2.2,.438,0.0,0.0,,0.9,2.2,.438,.438,0.6,1.0,.531,1.8,2.2,4.0,0.3,0.3,0.9,0.8,2.0,2.4,1120,9.3,.467,.000,.479,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,,0.0,1.5,1.5,.066,,-4.0,0.7,-3.4,-0.4
128,129,Kenneth Faried,PF,23,DEN,80,80,28.1,4.8,8.6,.552,0.0,0.0,,4.8,8.6,.552,.552,2.0,3.3,.613,3.3,5.9,9.2,1.0,1.0,1.0,1.4,2.9,11.5,2248,18.5,.573,.000,.386,13.2,23.2,18.3,5.1,1.8,2.9,12.3,17.7,,4.5,3.4,7.8,.167,,0.9,0.2,1.1,1.7
129,130,Derrick Favors,PF,21,UTA,77,8,23.2,3.6,7.4,.482,0.0,0.1,.000,3.6,7.3,.487,.482,2.3,3.4,.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,9.4,1787,17.5,.533,.009,.458,11.9,24.0,17.9,6.8,2.0,5.7,15.9,20.6,,1.5,2.9,4.4,.117,,-1.6,1.1,-0.5,0.7
130,131,Raymond Felton,PG,28,NYK,68,68,34.0,5.5,13.0,.427,1.4,3.8,.360,4.2,9.2,.455,.480,1.5,1.9,.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,13.9,2313,15.2,.505,.293,.145,2.5,7.5,4.9,27.0,2.2,0.5,14.2,22.1,,2.5,1.7,4.2,.087,,0.9,-0.8,0.1,1.2
131,132,Landry Fields,SF,24,TOR,51,22,20.3,2.0,4.4,.457,0.0,0.3,.143,2.0,4.1,.478,.462,0.7,1.0,.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,4.7,1037,10.3,.487,.063,.238,6.7,17.4,11.9,8.9,1.6,0.6,14.6,12.9,,0.3,0.8,1.1,.052,,-1.8,0.0,-1.8,0.1
132,133,Derek Fisher,SG-PG,38,TOT,33,9,17.9,1.725,5.025,0.34,0.9,2.45,0.38,0.8,2.6,0.31,0.43,1.15,1.25,0.93,0.075,1.1,1.15,1.55,0.6,0.075,0.975,1.75,5.525,374.0,7.6,0.49,0.509,0.225,0.45,6.55,3.6,11.1,1.75,0.38,13.68,16.27,,0.0,0.275,0.275,0.036,,-3.1,-0.275,-3.375,-0.125
133,134,Evan Fournier,SG,20,DEN,38,4,11.3,2.0,4.0,.493,0.6,1.4,.407,1.4,2.6,.541,.566,0.8,1.0,.769,0.2,0.8,0.9,1.2,0.5,0.0,0.8,1.7,5.3,428,13.8,.597,.355,.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,,0.7,0.3,1.0,.115,,-1.3,0.0,-1.4,0.1
134,135,Randy Foye,SG,29,UTA,82,72,27.4,3.6,9.0,.397,2.2,5.3,.410,1.4,3.7,.378,.518,1.4,1.8,.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,10.8,2249,11.7,.550,.588,.195,0.9,5.8,3.3,11.7,1.5,0.9,10.3,18.1,,2.8,0.9,3.7,.080,,0.1,-0.7,-0.6,0.8
135,136,Jimmer Fredette,SG,23,SAC,69,0,14.0,2.5,5.9,.421,0.9,2.3,.417,1.6,3.7,.423,.500,1.2,1.4,.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,7.2,967,14.6,.546,.381,.242,2.2,6.4,4.2,15.9,1.6,0.2,13.1,23.9,,1.1,-0.1,1.1,.052,,1.1,-2.5,-1.3,0.2
136,137,Joel Freeland,PF,25,POR,51,1,9.4,1.1,2.8,.408,0.0,0.0,,1.1,2.8,.408,.408,0.4,0.5,.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2.6,477,9.3,.435,.000,.190,9.6,19.5,14.5,4.3,1.4,1.7,11.0,16.6,,-0.2,0.4,0.2,.022,,-4.7,-0.7,-5.4,-0.4
137,138,Danilo Gallinari,SF,24,DEN,71,71,32.5,5.1,12.3,.418,1.9,5.1,.373,3.2,7.2,.450,.495,4.0,4.9,.822,0.9,4.3,5.2,2.5,0.9,0.5,1.6,1.8,16.2,2309,16.7,.561,.416,.400,3.2,14.4,8.9,11.2,1.4,1.2,9.8,21.3,,5.2,2.0,7.2,.151,,2.9,-0.1,2.8,2.8
138,139,Francisco Garcia,SG-SF,31,TOT,58,20,17.725,2.125,5.225,0.41,1.3,3.4,0.38,0.85,1.825,0.48,0.53,0.3,0.4,0.86,0.125,1.325,1.475,1.1,0.8,0.575,0.625,1.4,5.875,594.25,11.475,0.54,0.651,0.072,0.7,8.72,4.7,9.3,2.25,2.42,9.98,14.85,,0.4,0.4,0.825,0.076,,-0.25,1.05,0.8,0.375
