,Rk,Player,Pos,Age,Tm,G,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
68,69,Malcolm Brogdon,PG,28,IND,56,56,34.5,7.9,17.5,.453,2.6,6.7,.388,5.3,10.8,.493,.527,2.7,3.2,.864,1.0,4.2,5.3,5.9,0.9,0.3,2.1,2.0,21.2,1930,17.9,.561,.382,.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,,2.9,1.3,4.2,.105,,2.9,-1.4,1.5,1.7
69,70,Armoni Brooks,SG,22,HOU,20,5,26.0,3.9,9.6,.406,3.0,7.9,.382,0.9,1.8,.514,.563,0.4,0.6,.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,520,10.4,.565,.818,.063,2.0,12.4,7.0,8.7,1.1,0.9,10.0,17.9,,0.1,0.2,0.3,.030,,-1.3,-2.0,-3.3,-0.2
70,71,Dillon Brooks,SF,25,MEM,67,67,29.8,6.4,15.4,.419,1.9,5.6,.344,4.5,9.8,.461,.481,2.4,2.9,.815,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,17.2,1997,12.1,.515,.361,.189,2.8,7.7,5.2,11.7,1.9,1.2,9.6,26.1,,-0.5,1.8,1.4,.033,,-2.6,-1.3,-3.9,-1.0
71,72,Bruce Brown,PG,24,BRK,65,37,22.3,3.6,6.5,.556,0.3,0.9,.288,3.4,5.6,.599,.576,1.3,1.8,.735,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,8.8,1451,16.1,.604,.139,.277,8.9,17.2,13.3,9.8,1.9,1.7,10.2,15.9,,2.8,1.5,4.4,.144,,-0.4,0.1,-0.3,0.6
72,73,Charlie Brown,SG,23,OKC,9,1,16.9,1.4,4.8,.302,0.6,2.3,.238,0.9,2.4,.364,.360,1.0,1.1,.900,0.3,1.6,1.9,1.0,0.4,0.2,0.7,2.1,4.4,152,4.1,.422,.488,.233,2.0,9.7,5.8,8.2,1.3,1.2,11.2,14.9,,-0.2,0.1,-0.1,-0.032,,-7.8,-1.2,-8.9,-0.3
73,74,Jaylen Brown,SG,24,BOS,58,58,34.5,9.3,19.2,.484,2.8,7.1,.397,6.5,12.1,.536,.558,3.3,4.3,.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,1999,19.9,.586,.370,.225,3.9,15.5,9.7,16.5,1.8,1.5,11.5,29.7,,2.8,2.0,4.8,.115,,3.5,-1.0,2.5,2.3
74,75,Moses Brown,C,21,OKC,43,32,21.4,3.4,6.2,.545,0.0,0.0,,3.4,6.2,.545,.545,1.8,2.9,.619,3.6,5.3,8.9,0.2,0.7,1.1,1.0,2.2,8.6,920,18.8,.572,.000,.470,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,,1.3,1.3,2.6,.138,,-1.2,-1.4,-2.6,-0.1
75,76,Sterling Brown,SG,25,HOU,51,14,24.1,2.9,6.6,.448,1.8,4.2,.423,1.2,2.4,.492,.584,0.5,0.6,.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,1229,11.1,.597,.642,.093,3.2,16.8,9.7,8.4,1.5,0.9,10.5,13.5,,1.0,0.8,1.8,.071,,-1.7,0.0,-1.7,0.1
76,77,Troy Brown Jr,SF,21,TOT,34,0,16.375,1.95,4.2,0.46,0.625,1.975,0.32,1.325,2.25,0.58,0.54,0.425,0.575,0.76,0.625,2.575,3.2,0.85,0.35,0.2,0.55,1.45,5.0,321.25,9.3,0.56,0.469,0.134,4.22,17.05,10.68,6.72,1.05,0.9,10.6,13.28,,0.075,0.275,0.35,0.062,,-3.1,-0.65,-3.75,-0.15
77,78,Jalen Brunson,PG,24,DAL,68,12,25.0,4.8,9.2,.523,1.2,2.9,.405,3.6,6.3,.578,.588,1.8,2.2,.795,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,12.6,1697,17.1,.618,.319,.241,1.8,13.1,7.5,21.3,1.0,0.1,10.3,20.2,,3.9,1.1,5.1,.143,,1.4,-0.9,0.5,1.1
78,79,Elijah Bryant,SG,25,MIL,1,0,32.0,6.0,13.0,.462,1.0,5.0,.200,5.0,8.0,.625,.500,3.0,3.0,1.000,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,16.0,32,10.6,.559,.385,.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,,0.0,0.0,0.0,.008,,-4.1,-3.6,-7.7,0.0
79,80,Thomas Bryant,C,23,WAS,10,10,27.1,5.9,9.1,.648,0.9,2.1,.429,5.0,7.0,.714,.698,1.6,2.4,.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,271,18.7,.704,.231,.264,7.1,16.8,11.9,8.2,0.7,2.5,9.8,17.2,,0.7,0.2,1.0,.171,,2.1,-1.7,0.4,0.2
80,81,Reggie Bullock,SF,29,NYK,65,64,30.0,3.8,8.6,.442,2.5,6.1,.410,1.3,2.5,.521,.587,0.8,0.8,.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,10.9,1949,11.1,.606,.709,.098,0.9,11.4,6.2,7.4,1.3,0.5,7.1,14.4,,2.3,2.3,4.6,.114,,-0.8,0.6,-0.1,0.9
81,82,Trey Burke,PG,28,DAL,62,1,14.7,2.4,5.7,.428,0.9,2.6,.354,1.5,3.0,.492,.510,0.8,0.9,.895,0.2,0.7,0.9,1.3,0.6,0.1,0.5,1.0,6.6,911,12.6,.544,.465,.161,1.2,5.3,3.3,12.9,1.9,0.7,8.0,20.0,,0.7,0.7,1.4,.071,,-1.3,-0.7,-2.0,0.0
82,83,Alec Burks,SG,29,NYK,49,5,25.6,4.3,10.2,.420,2.1,5.0,.415,2.2,5.2,.425,.522,2.1,2.4,.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,1255,14.8,.564,.492,.236,1.8,17.6,9.8,13.2,1.2,1.1,8.2,21.3,,1.5,1.8,3.3,.126,,0.6,0.3,0.9,0.9
83,84,Jimmy Butler,SF,31,MIA,52,52,33.6,7.0,14.2,.497,0.5,2.0,.245,6.6,12.2,.538,.514,6.9,8.0,.863,1.8,5.1,6.9,7.1,2.1,0.3,2.1,1.4,21.5,1745,26.5,.607,.139,.565,6.3,17.1,11.8,35.1,3.1,1.1,10.6,26.6,,6.6,2.7,9.3,.255,,5.1,2.5,7.5,4.2
84,85,Bruno Caboclo,PF,25,HOU,6,0,6.0,1.3,2.8,.471,0.0,0.8,.000,1.3,2.0,.667,.471,0.2,0.3,.500,0.5,1.8,2.3,0.2,0.0,0.3,0.7,1.0,2.8,36,9.0,.475,.294,.118,8.5,34.0,20.7,4.7,0.0,5.0,18.3,25.8,,-0.1,0.0,-0.1,-0.088,,-8.5,-2.1,-10.6,-0.1
85,86,Devontae Cacok,PF,24,LAL,20,1,4.9,0.9,1.5,.586,0.0,0.0,,0.9,1.5,.586,.586,0.3,0.6,.455,0.6,1.0,1.6,0.1,0.3,0.2,0.3,0.4,2.0,98,17.2,.576,.000,.379,13.8,22.8,18.4,1.5,2.5,3.7,12.9,17.2,,0.1,0.2,0.3,.142,,-1.3,0.6,-0.7,0.0
86,87,Kentavious Caldwell-Pope,SG,27,LAL,67,67,28.4,3.3,7.6,.431,1.8,4.4,.410,1.5,3.2,.460,.549,1.4,1.7,.866,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7,9.7,1902,10.7,.588,.579,.221,1.6,8.9,5.3,9.2,1.6,1.2,10.6,14.2,,1.6,2.6,4.2,.107,,-1.5,0.6,-0.9,0.6
87,88,Facundo Campazzo,PG,29,DEN,65,19,21.9,1.8,4.8,.381,1.2,3.3,.352,0.7,1.5,.444,.502,1.2,1.4,.879,0.3,1.7,2.1,3.6,1.2,0.2,1.1,2.0,6.1,1425,11.6,.558,.686,.289,1.8,8.9,5.3,20.2,2.7,1.0,17.1,13.1,,1.6,1.5,3.1,.105,,-1.7,1.0,-0.8,0.5
88,89,Vlatko Cancar,PF,23,DEN,41,1,6.9,0.8,1.8,.458,0.2,0.8,.273,0.6,1.0,.615,.521,0.2,0.3,.769,0.3,1.0,1.2,0.3,0.3,0.0,0.3,0.4,2.1,281,9.7,.547,.458,.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,,0.0,0.3,0.3,.053,,-2.6,-0.1,-2.7,0.0
89,90,Devin Cannady,PG,24,ORL,8,0,9.3,1.4,3.5,.393,0.8,2.0,.375,0.6,1.5,.417,.500,0.8,0.9,.857,0.0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,4.3,74,11.2,.547,.571,.250,0.0,7.3,3.5,2.1,3.3,1.2,6.0,19.3,,0.0,0.1,0.1,.057,,-4.4,1.3,-3.1,0.0
90,91,Clint Capela,C,26,ATL,63,63,30.1,6.6,11.0,.594,0.0,0.0,,6.6,11.0,.594,.594,2.1,3.6,.573,4.7,9.6,14.3,0.8,0.7,2.0,1.2,2.3,15.2,1898,24.3,.601,.000,.327,17.5,34.3,26.1,4.1,1.1,6.0,8.4,19.9,,4.9,3.3,8.2,.207,,2.7,-0.2,2.5,2.1
91,92,Vernon Carey Jr,C,19,CHO,19,4,6.1,0.9,1.9,.500,0.1,0.4,.143,0.9,1.5,.586,.514,0.5,0.6,.818,0.3,1.1,1.4,0.1,0.1,0.3,0.3,0.7,2.4,115,11.7,.563,.194,.306,5.6,20.1,12.7,2.6,0.4,4.3,10.9,17.2,,0.0,0.1,0.2,.066,,-4.4,-1.8,-6.2,-0.1
92,93,Jevon Carter,PG,25,PHO,60,1,12.0,1.6,3.7,.422,0.9,2.5,.371,0.6,1.2,.528,.547,0.1,0.1,.571,0.3,1.3,1.5,1.2,0.5,0.2,0.3,0.9,4.1,717,12.2,.548,.677,.031,2.6,11.8,7.3,13.0,2.0,1.1,6.6,15.0,,0.7,0.8,1.6,.104,,-0.6,1.1,0.5,0.5
93,94,Wendell Carter Jr,C,21,TOT,54,44,25.825,4.375,8.75,0.5,0.3,1.05,0.29,4.1,7.675,0.53,0.52,2.35,3.25,0.73,2.55,5.85,8.4,1.825,0.7,0.8,1.375,2.575,11.375,833.25,16.9,0.56,0.12,0.374,10.38,24.43,17.32,10.72,1.27,2.72,12.18,19.35,,1.0,1.025,1.975,0.113,,-0.925,-0.7,-1.625,0.05
94,95,Michael Carter-Williams,SG,29,ORL,31,25,25.8,3.4,8.7,.389,0.5,2.0,.246,2.9,6.7,.431,.417,1.6,2.6,.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,800,9.5,.449,.226,.296,4.9,13.4,9.0,24.3,1.5,1.9,18.4,20.2,,-1.1,0.6,-0.5,-0.028,,-4.5,-0.1,-4.6,-0.5
95,96,Alex Caruso,PG,26,LAL,58,6,21.0,2.3,5.3,.436,0.9,2.4,.401,1.3,2.9,.464,.526,0.8,1.3,.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,1216,11.1,.547,.449,.249,2.9,12.8,7.9,18.1,2.6,1.1,18.3,14.8,,0.3,2.1,2.4,.095,,-2.5,2.3,-0.2,0.6
96,97,Willie Cauley-Stein,C,27,DAL,53,16,17.1,2.2,3.4,.632,0.0,0.2,.091,2.2,3.2,.667,.635,0.9,1.5,.628,1.2,3.2,4.5,0.7,0.4,0.8,0.5,2.4,5.3,906,14.3,.647,.060,.429,8.1,20.5,14.3,5.3,1.1,4.4,11.8,12.0,,1.6,1.2,2.8,.147,,-2.2,0.6,-1.6,0.1
97,98,Chris Chiozza,PG,25,BRK,22,1,10.5,1.4,4.0,.352,0.6,1.9,.310,0.8,2.1,.391,.426,0.6,0.8,.765,0.1,1.0,1.1,3.0,0.3,0.3,0.7,0.9,4.0,232,12.9,.461,.477,.193,1.5,9.5,5.7,36.9,1.5,2.3,14.4,21.0,,0.1,0.2,0.3,.063,,-0.7,-0.9,-1.6,0.0
98,99,Marquese Chriss,PF,23,GSW,2,0,13.5,2.5,7.0,.357,0.5,2.5,.200,2.0,4.5,.444,.393,1.0,2.0,.500,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5,27,11.8,.412,.357,.286,12.0,38.9,25.6,11.0,0.0,6.5,11.3,28.1,,-0.1,0.1,0.0,-0.030,,-2.2,-1.0,-3.2,0.0
99,100,Gary Clark,PF-SF,26,TOT,39,11,8.125,0.263,1.137,,0.212,0.738,,0.062,0.412,,,0.05,0.075,,0.212,1.175,1.387,0.463,0.325,0.05,0.113,0.487,0.812,168.875,4.137,,,,1.29,18.7,10.07,6.1,2.08,0.25,,4.2,,-0.062,0.087,0.025,0.033,,-8.35,1.15,-7.238,-0.113
100,101,Brandon Clarke,PF,24,MEM,59,16,24.0,4.3,8.4,.517,0.3,1.3,.260,4.0,7.1,.565,.537,1.3,1.9,.690,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,10.3,1415,17.3,.560,.156,.228,7.2,17.5,12.3,9.5,2.0,3.2,5.7,17.2,,2.2,2.0,4.2,.142,,0.3,1.0,1.3,1.2
101,102,Jordan Clarkson,SG,28,UTA,68,1,26.7,6.7,15.8,.425,3.1,8.8,.347,3.7,7.0,.523,.522,1.9,2.1,.896,0.7,3.3,4.0,2.5,0.9,0.1,1.7,1.6,18.4,1818,17.1,.549,.557,.134,2.9,12.7,8.0,15.3,1.6,0.4,9.2,29.7,,1.7,2.5,4.2,.111,,1.9,-0.8,1.1,1.4
102,103,Nicolas Claxton,C,21,BRK,32,1,18.6,2.8,4.5,.621,0.0,0.2,.200,2.8,4.4,.636,.624,1.0,2.0,.484,1.3,3.8,5.2,0.9,0.7,1.3,0.6,2.1,6.6,594,16.9,.612,.034,.441,8.4,21.8,15.4,6.4,1.9,5.9,9.4,14.0,,1.0,0.9,1.9,.153,,-0.8,1.1,0.3,0.3
103,104,Amir Coffey,SG,23,LAC,44,1,9.0,1.0,2.3,.437,0.5,1.3,.411,0.5,1.1,.468,.549,0.6,0.9,.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.2,394,10.1,.585,.544,.369,2.9,9.4,6.3,7.4,1.3,0.0,11.1,15.1,,0.4,0.3,0.7,.085,,-2.1,-0.5,-2.6,-0.1
104,105,John Collins,PF,23,ATL,63,63,29.3,6.8,12.2,.556,1.3,3.3,.399,5.5,8.9,.615,.610,2.7,3.2,.833,1.9,5.5,7.4,1.2,0.5,1.0,1.3,3.1,17.6,1848,20.6,.645,.270,.265,7.1,20.3,13.8,6.9,0.9,3.0,8.9,22.2,,4.8,1.9,6.7,.174,,2.5,-0.4,2.1,1.9
105,106,Mike Conley,PG,33,UTA,51,51,29.4,5.6,12.5,.444,2.7,6.6,.412,2.9,6.0,.479,.552,2.4,2.8,.852,0.7,2.8,3.5,6.0,1.4,0.2,1.9,1.9,16.2,1498,19.2,.589,.523,.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,,4.0,2.1,6.1,.197,,3.5,0.9,4.4,2.4
106,107,Pat Connaughton,SG,28,MIL,69,4,22.8,2.4,5.6,.434,1.5,3.9,.371,1.0,1.7,.583,.565,0.4,0.6,.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,1575,11.3,.578,.703,.103,4.4,17.3,11.1,6.3,1.5,1.3,7.5,11.6,,1.8,1.7,3.5,.108,,-0.4,0.1,-0.4,0.6
107,108,Quinn Cook,PG,27,TOT,23,0,9.475,1.725,4.15,0.42,0.65,1.425,0.43,1.1,2.7,0.43,0.5,0.35,0.35,0.92,0.175,0.95,1.1,1.225,0.275,0.025,0.425,0.675,4.4,102.25,12.625,0.53,0.376,0.113,1.5,11.02,6.2,18.75,1.33,0.5,8.88,21.77,,0.05,0.1,0.125,0.058,,-1.225,-0.35,-1.55,0.0
108,109,Tyler Cook,SF-PF,23,TOT,32,1,12.0,1.825,2.8,0.59,0.0,0.075,,1.8,2.75,0.59,0.59,0.425,0.925,,0.8,1.8,2.525,0.5,0.225,0.075,0.6,1.0,4.1,324.25,10.2,0.58,0.014,0.26,7.03,14.65,10.8,7.8,0.68,0.3,17.43,13.1,,0.375,0.225,0.6,0.059,,-3.15,-0.75,-3.9,-0.075
109,110,DeMarcus Cousins,C,30,TOT,41,11,15.85,3.2,6.9,0.47,0.925,2.575,0.38,2.25,4.375,0.51,0.53,1.25,1.8,0.71,1.325,4.425,5.75,1.575,0.8,0.525,1.6,2.45,8.525,408.25,17.975,0.56,0.349,0.253,9.97,29.97,19.83,14.77,2.62,2.85,17.15,25.75,,0.025,0.7,0.725,0.095,,-0.875,1.85,0.975,0.3
110,111,Robert Covington,PF,30,POR,70,70,32.0,2.9,7.3,.401,1.9,5.1,.379,1.0,2.2,.451,.533,0.7,0.9,.806,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8,8.5,2243,11.2,.553,.699,.122,2.8,19.8,11.1,6.8,2.2,3.4,10.7,11.5,,1.4,2.4,3.7,.080,,-1.5,1.2,-0.3,1.0
111,112,Torrey Craig,SF,30,TOT,50,8,16.225,2.2,4.625,0.47,0.8,2.125,0.37,1.45,2.425,0.56,0.55,0.35,0.425,0.72,1.15,2.825,3.975,0.975,0.575,0.525,0.5,1.65,5.6,552.0,13.875,0.57,0.469,0.09,8.0,18.75,13.47,8.05,1.75,2.9,9.55,14.03,,0.8,0.75,1.55,0.13,,-0.45,0.675,0.25,0.35
112,113,Jae Crowder,PF,30,PHO,60,42,27.5,3.3,8.2,.404,2.5,6.3,.389,0.9,1.9,.455,.555,1.0,1.3,.760,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1,10.1,1648,11.8,.574,.772,.152,2.2,16.9,9.7,10.0,1.4,1.5,9.5,15.7,,1.4,1.9,3.3,.097,,0.1,0.7,0.8,1.2
113,114,Jarrett Culver,SG,21,MIN,34,7,14.7,2.0,4.9,.411,0.4,1.6,.245,1.6,3.4,.487,.449,0.9,1.4,.604,1.0,2.1,3.1,0.7,0.5,0.3,0.8,1.7,5.3,499,8.8,.476,.315,.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,,-0.4,0.3,-0.1,-0.006,,-4.8,-1.8,-6.6,-0.6
114,115,Seth Curry,SG,30,PHI,57,57,28.7,4.5,9.7,.467,2.2,4.9,.450,2.3,4.8,.485,.582,1.2,1.4,.896,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,12.5,1638,12.9,.607,.507,.139,0.7,8.3,4.6,13.6,1.3,0.4,10.0,17.1,,2.3,1.7,4.0,.118,,-0.1,-0.8,-0.9,0.5
115,116,Stephen Curry,PG,32,GSW,63,63,34.2,10.4,21.7,.482,5.3,12.7,.421,5.1,9.0,.569,.605,5.7,6.3,.916,0.5,5.0,5.5,5.8,1.2,0.1,3.4,1.9,32.0,2152,26.3,.655,.587,.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,,6.5,2.5,9.0,.201,,8.1,0.0,8.1,5.5
116,117,Nate Darling,SG,22,CHO,7,0,3.7,0.3,1.0,.286,0.3,1.0,.286,0.0,0.0,,.429,0.4,0.4,1.000,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,1.3,26,8.2,.541,1.000,.429,4.1,0.0,2.1,5.1,0.0,3.8,10.7,15.4,,0.0,0.0,0.0,.038,,-1.5,-2.7,-4.2,0.0
117,118,Anthony Davis,PF,27,LAL,36,36,32.3,8.4,17.0,.491,0.7,2.8,.260,7.6,14.3,.536,.512,4.4,5.9,.738,1.7,6.2,7.9,3.1,1.3,1.6,2.1,1.7,21.8,1162,22.1,.556,.163,.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,,1.3,2.4,3.7,.152,,2.9,1.6,4.5,1.9
118,119,Ed Davis,C,31,MIN,23,7,13.0,0.8,1.9,.432,0.0,0.0,,0.8,1.9,.432,.432,0.4,0.5,.833,2.0,3.0,5.0,0.9,0.6,0.6,0.3,2.4,2.1,299,13.1,.487,.000,.273,16.1,26.0,20.8,9.0,2.1,3.8,12.4,7.9,,0.5,0.4,0.8,.135,,-3.5,0.7,-2.9,-0.1
119,120,Terence Davis,SG,23,TOT,61,4,18.775,3.45,7.975,0.43,1.725,4.7,0.37,1.725,3.275,0.52,0.54,0.85,1.05,0.82,0.35,2.425,2.75,1.475,0.8,0.25,1.125,1.65,9.45,682.25,12.95,0.56,0.586,0.127,2.02,14.28,8.03,11.4,2.03,1.15,11.57,21.8,,0.075,0.45,0.575,0.04,,-0.9,-0.975,-1.875,0.025
120,121,Gabriel Deck,PF,25,OKC,10,0,21.2,3.2,6.7,.478,0.2,1.5,.133,3.0,5.2,.577,.493,1.8,2.2,.818,1.6,2.4,4.0,2.4,0.8,0.0,0.6,0.9,8.4,212,16.1,.548,.224,.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,,0.4,0.1,0.5,.120,,-0.3,-0.1,-0.4,0.1
121,122,Dewayne Dedmon,C,31,MIA,16,0,13.1,2.9,4.1,.708,0.1,0.3,.200,2.8,3.8,.750,.715,1.3,1.7,.741,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3,7.1,210,24.5,.735,.077,.415,15.5,31.0,23.4,9.6,2.1,3.0,14.5,19.3,,0.7,0.4,1.1,.256,,1.2,0.7,1.9,0.2
122,123,Matthew Dellavedova,PG,30,CLE,13,1,17.2,1.1,4.3,.250,0.3,1.9,.160,0.8,2.4,.323,.286,0.3,0.3,1.000,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2.8,224,7.3,.312,.446,.071,2.9,9.2,6.0,35.3,0.9,0.4,9.4,12.4,,-0.1,0.1,0.0,.005,,-4.6,-2.0,-6.6,-0.3
123,124,DeMar DeRozan,PF,31,SAS,61,61,33.7,7.5,15.1,.495,0.3,1.2,.257,7.1,13.9,.515,.505,6.3,7.2,.880,0.7,3.6,4.2,6.9,0.9,0.2,2.0,2.1,21.6,2056,22.0,.591,.080,.478,2.0,11.6,6.7,32.0,1.3,0.6,9.7,26.1,,5.9,1.5,7.4,.172,,3.4,-0.2,3.2,2.7
124,125,Mamadi Diakite,PF,24,MIL,14,1,10.1,1.1,2.9,.400,0.1,0.6,.125,1.1,2.3,.469,.413,0.8,1.0,.786,0.6,1.9,2.4,0.6,0.5,0.4,0.2,1.1,3.1,141,12.3,.477,.200,.350,6.2,18.7,12.7,7.0,2.3,3.8,6.1,14.6,,0.1,0.2,0.3,.102,,-3.2,0.4,-2.7,0.0
125,126,Hamidou Diallo,SG-SF,22,TOT,52,9,23.5,4.25,8.925,0.47,0.625,1.775,0.35,3.625,7.175,0.5,0.51,2.425,3.675,0.65,1.125,4.175,5.3,1.675,0.7,0.525,1.45,2.6,11.475,729.25,13.875,0.54,0.197,0.414,5.12,19.43,12.2,11.57,1.43,1.88,11.88,21.98,,0.2,0.775,0.95,0.061,,-2.275,-0.425,-2.7,-0.1
126,127,Gorgui Dieng,C,31,TOT,38,1,13.5,2.075,4.0,0.52,0.65,1.7,0.38,1.425,2.325,0.62,0.61,1.45,1.7,0.86,1.0,2.4,3.35,1.25,0.675,0.3,0.75,1.35,6.325,321.25,19.1,0.66,0.418,0.42,7.33,18.93,13.03,13.15,2.33,1.95,13.88,17.7,,0.75,0.45,1.25,0.181,,1.625,1.625,3.25,0.425
127,128,Spencer Dinwiddie,SG,27,BRK,3,3,21.3,2.0,5.3,.375,0.7,2.3,.286,1.3,3.0,.444,.438,2.0,2.0,1.000,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,6.7,64,10.1,.536,.438,.375,0.0,21.3,11.2,17.6,1.5,1.4,21.2,16.1,,0.0,0.1,0.1,.045,,-3.4,2.0,-1.4,0.0
128,129,Donte DiVincenzo,SG,24,MIL,66,66,27.5,3.8,9.1,.420,2.0,5.2,.379,1.8,3.9,.475,.528,0.8,1.1,.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,10.4,1814,13.0,.542,.574,.118,4.9,16.7,11.0,14.2,1.9,0.7,12.5,16.7,,1.5,2.1,3.6,.095,,-0.3,0.2,-0.1,0.9
129,130,Luka Doncic,PG,21,DAL,66,66,34.3,9.8,20.5,.479,2.9,8.3,.350,6.9,12.2,.567,.550,5.2,7.1,.730,0.8,7.2,8.0,8.6,1.0,0.5,4.3,2.3,27.7,2262,25.3,.587,.406,.349,2.7,22.9,12.8,44.1,1.4,1.5,15.3,36.0,,5.1,2.6,7.7,.163,,6.1,0.6,6.7,5.0
130,131,Luguentz Dort,SG,21,OKC,52,52,29.7,4.8,12.3,.387,2.2,6.3,.343,2.6,6.0,.432,.475,2.3,3.2,.744,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,14.0,1543,10.1,.513,.515,.257,2.5,10.3,6.4,8.8,1.4,1.1,10.0,21.7,,-0.6,1.0,0.3,.011,,-2.7,-1.0,-3.7,-0.7
131,132,Damyean Dotson,SG,26,CLE,46,7,19.7,2.6,6.4,.406,1.0,3.5,.289,1.6,2.9,.545,.485,0.5,0.8,.667,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9,6.7,907,8.1,.499,.543,.123,0.6,11.1,5.7,15.1,0.9,0.4,12.0,16.9,,-0.4,0.3,0.0,-0.002,,-3.3,-1.6,-4.8,-0.6
132,133,Devon Dotson,PG,21,CHI,11,0,4.5,1.0,1.9,.524,0.1,0.6,.143,0.9,1.3,.714,.548,0.0,0.0,,0.2,0.3,0.5,0.6,0.4,0.0,0.0,0.3,2.1,50,19.3,.548,.333,.000,4.5,6.6,5.5,21.4,3.9,0.0,0.0,18.2,,0.1,0.1,0.2,.177,,-0.1,2.2,2.1,0.1
133,134,Sekou Doumbouya,PF,20,DET,56,11,15.5,1.9,5.0,.379,0.5,2.1,.226,1.4,3.0,.485,.426,0.8,1.1,.703,0.7,1.9,2.6,0.8,0.4,0.2,0.8,1.7,5.1,869,6.9,.459,.408,.227,4.9,13.5,9.2,8.0,1.4,0.9,12.4,17.8,,-0.9,0.7,-0.2,-0.012,,-5.4,-1.7,-7.0,-1.1
134,135,PJ Dozier,SG,24,DEN,50,6,21.8,3.0,7.1,.417,0.9,3.0,.315,2.0,4.1,.490,.483,0.8,1.3,.636,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,7.7,1088,10.4,.501,.420,.186,3.7,15.3,9.5,11.2,1.4,2.0,10.7,17.2,,0.1,1.1,1.1,.051,,-2.2,-0.8,-3.0,-0.3
135,136,Goran Dragic,PG,34,MIA,50,11,26.7,4.8,11.1,.432,1.8,4.9,.373,3.0,6.2,.479,.514,2.0,2.4,.828,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,13.4,1337,13.0,.552,.440,.220,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,,0.2,1.2,1.3,.048,,-1.2,-1.8,-3.0,-0.3
136,137,Andre Drummond,C,27,TOT,46,46,26.375,5.775,11.45,0.51,0.0,0.125,,5.775,11.35,0.51,0.51,2.55,4.225,0.6,3.45,8.0,11.475,1.85,1.3,1.075,2.475,3.4,14.05,751.0,18.925,0.53,0.009,0.372,14.57,34.17,24.3,11.85,2.4,3.47,15.85,25.92,,-0.25,1.55,1.35,0.095,,-1.825,0.7,-1.15,0.15
